PROJECT_ID,SAMPLE_ID,blank_or_control,enrichment,include
DCO_RUS,DCO_RUS_Bv4v5--O_3,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--A1_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--A2_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--A3_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--A4_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--A5_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--B1_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--B2_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--B3_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--B4_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--B5_,FALSE,FALSE,TRUE
DCO_SAR,DCO_SAR_Bv4v5--B6_,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1373_DF_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_14R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_20R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_27R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_31R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_38R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_52R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_58R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_68R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1374_8R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1376_04R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1376_07R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1376_16R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1376_17R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1376_19R_Bac,FALSE,FALSE,TRUE
DCO_SYL,DCO_SYL_Bv6v4--1376_23R,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S1_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S1_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S2_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S2_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S3_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S3_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S4_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S4_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S5_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S5_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S6_,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Bv4v5--S7_,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S1_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S1_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S2_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S2_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S3_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S3_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S4_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S4_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S5_10,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S5_30,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S6_,FALSE,FALSE,TRUE
DCO_TAS,DCO_TAS_Av4v5--S7_,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Av6--TT109FW060311BH2,FALSE,FALSE,FALSE
DCO_TCO,DCO_TCO_Av6--TT109FW060312BH2,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Av6--BE326FW120711BH2,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Av6--BE326FW250111BH2,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Av6--BE326FW270712BH2,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Av6--DR5IPCFW280711,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Av6--FI88FW031012,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Av6--MM51940FW200712,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Av6--NO14FW130912,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Bv6--BE326FW120711BH2,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Bv6--BE326FW250111BH2,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Bv6--BE326FW270712BH2,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Bv6--DR5IPCFW280711,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Bv6--FI88FW031012,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Bv6--MM51940FW200712,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Bv6--NO14FW130912,FALSE,FALSE,TRUE
DCO_TCO,DCO_TCO_Bv6--TT109FW060311BH2,FALSE,FALSE,FALSE
DCO_TIA2,DCO_TIA2_Av4v5--A301GC,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A301MO,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A302MO,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A303GC,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A501GC,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A501MO,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A502GCA,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A502GCB,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A502MO,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Av4v5--A502MOB,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A301GC,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A301MO,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A302MO,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A303GC,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A501GC,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A501MO,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A502GCA,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A502GCB,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A502MO,FALSE,FALSE,TRUE
DCO_TIA2,DCO_TIA2_Bv4v5--A502MOB,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--BS_5.5_B,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--BS_7.5_B,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_1A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_2A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_3A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_4A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_5.5A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_5A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_6A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_7.5A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_7A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Av6v4--BS_8A,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--Bering_1_Bv6v4,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--Bering_2_Bv6v4,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--Bering_3_Bv6v4,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--Bering_4_Bv6v4,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--Bering_5_Bv6v4,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--Bering_6_Bv6v4,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--Bering_7_Bv6v4,FALSE,FALSE,TRUE
DCO_WAL,DCO_WAL_Bv6v4--Bering_8_Bv6v4,FALSE,FALSE,TRUE
DCO_BKR,DCO_BKR_Av4v5--Aar_DrillFluid_59E_NC,TRUE,FALSE,FALSE
DCO_BKR,DCO_BKR_Bv4v5--Aar_DrillFluid_59E_NC,TRUE,FALSE,FALSE
DCO_BKR,DCO_BKR_Bv4v5--Knox_DrillFluid_63E_NC,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--1382B_DNA_BLANK_A2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--1382B_DNA_BLANK_A2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--Ecoli_DH10_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82A_2H4_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82A_7H6_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_10H4_A2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_10H4_A2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_1H3_A2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_1H3_A2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_1H4_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_1H4_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_2H2_A2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_2H2_A2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_2H4_A2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_2H4_A2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_4H4_A2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_4H4_A2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_6H3_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_6H3_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_7H6_A2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_7H6_A2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_8H6_A2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_8H6_A2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_9H4_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_82B_9H4_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_83C_30R_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_83D_2H3_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_83D_2H3_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_83D_4H2_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_83D_4H2_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_83D_5H4_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--IODP336_83D_5H4_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--LD09_2_3_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--LI13_2_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--LO13_8_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--Ntc_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--Ntc_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--Ntc_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--OL_KR55_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--REA_HDF_1step_20140530,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--REA_HDF_2step_20140529,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--SURE3_C2_2_3_1_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--TWNCO2_1956m_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--TWNCO2_2003m_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--TWNCO2_2419m_2step_20140506,TRUE,FALSE,FALSE
DCO_BPC,DCO_BPC_Bv6--TWNCO2_2496m_2step_20140506,TRUE,FALSE,FALSE
DCO_BRG,DCO_BRG_Bv6v4--20110907_B_TGCAG,TRUE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--A4B1_Arch,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--A4B5_Arch,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--B30_1_Arch,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--B30_2_Arch,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--B30_3_Arch,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--B30_4_Arch,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--B30_5_Arch,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--CRO_CSW10R_Feb2015,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--CRO_CSW1R_Feb2015,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--CRO_CSW2R_Feb2015,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--CRO_QV42R_Feb2015,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--MCR_1354_RED,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--MCR_1354_SFC,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_8A_Apr11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_8A_Aug11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_8B_AprC11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_8B_AprD11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_B08B_C_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CarboyBlank_Mar13,TRUE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW_Aug11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW_old_C_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW_soil1R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW_soil2R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW1_1A_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW1_2A_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW1_3B_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW1_4A_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW1_5A_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW12C_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW13R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW14R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW19R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW1R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW24R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSW2R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSWold_11_11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSWoldA_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSWoldB_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSWoldT0_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_CSWwell_Aug11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08A_A_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08A_Apr11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08A_Aug11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08AB_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08BA_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08BB_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08C_B_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08CA_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_N08T0_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV_soil1R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV_soil2R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV05R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV07R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV1_1A_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV1_2B_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV1_3B_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV11R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV11R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV13R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV13R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV16R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV18R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV18R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV20R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV21R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV25R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV30R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV30R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV36R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV42R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV42R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_QV9R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_tank1_Aug11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_tank3_Aug11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO_Well8B_Apr11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO11_QV13R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_CRO11_QV21R_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_KLT_A4A_091713,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_KLT_A4B_3_091713,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_KLT_DLB_091613,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_KLT_DLB_091713,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_2109_1_1_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_2109_2_1_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_211W_AC_A1_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_212E_C_A1_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_223I_CE_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_231U_A_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_234V_ABCE_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_237Y_E_A2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_239AB_AC_A2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_242_A2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_5AF_E_A1_Av4v5,FALSE,FALSE,FALSE
