PROJECT_ID,SAMPLE_ID,blank_or_control,enrichment,include
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_5AF_E_A2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_6AG_A_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB02_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB03_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB10,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB10_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB12,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB15,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB16,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB17,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB18_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB20,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB21,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB22,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB25,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB27_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB28_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB31,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB32,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB33,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB35,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB37,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB38,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB4,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB41,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB49,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB8,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_BB9,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_HO8_2_2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_HO8_3_2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_TW07_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_TW08_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_TW09_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC_TW10_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC1408,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LC3862_1325,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_BR2_back1_Jun12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_BR2_back2_Jun12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_BR2_R1R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_Gor_R1R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_Gor_R2R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_Gor_R3R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_Gor_R4R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_Gor_R5R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_Gor_R6R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_Gor_upA_Jul12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_Gor_upB_Jul12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_GOR1_11_65_Oct11_A2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Lig_GOR1CDEF_2013,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Lig_GORupA_2013,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_L43_upstream_Oct11_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_LER20_11_117_Oct11_A2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_LER20_lipids2011_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_LER20_LS11_127_Oct11,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_LIG_PIO14_11_83_Oct11_A2_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Oman_32Rock,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Oman_Aardvark,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Oman_CornerPocket,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Oman_Triangle,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Oman_WadiInput1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Oman_WadiInput2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_POR_AC5_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony02,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony07,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony16b,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony17b,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony24,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony25,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony26,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony27,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony28,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony29,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_Prony30,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_QV3R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_QV7R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_MurcielagoUp1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_MurcielagoUp2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_MurcielagoUp3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_PozoAguasCalientes1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_PozoAguasCalientes2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_PozoAguasCalientes3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_PozoMurcielago1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_PozoMurcielago2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_PozoMurcielago3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_PozoNuevo1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_PozoNuevo2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--SERP_SE_PozoNuevo3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Q_Danta1_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Q_Danta2_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Q_Danta4_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_QDanta1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_QDanta2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_QDanta3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_QDantaUp1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_QDantaUp2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_QDantaUp3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_RioCalera1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_RioCalera2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_RioCalera3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring_1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring8_2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring8_3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring8_4_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring8_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring9_1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring9_2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring9_3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_SE_Spring9_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_TL_WHC2ab_6_12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_TL_WHC2ab_7_12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_TL_WHC2ab_8_12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_TL_WHC2ab_9_12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_TL_WHC2b_1_5_12_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_TL_WHC2B_Aug10,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Av4v5--Serp_TL10_57_Av4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--A4D1_Bac,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Blank_Dialysis_New,TRUE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Blank_Dialysis_Old,TRUE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_CSW10R_Dec14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_CSW14R_Dec14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_CSW1R_Dec14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_CSW2R_Dec14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISA,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAA,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAB,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAC,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAD,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAE,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAF,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAG,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAH,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAI,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISAJ,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISB,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISC,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISD,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISE,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISF,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISG,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISH,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISI,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISJ,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISK,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISL,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISM,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISN,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISO,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISP,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISQ,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISR,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISS,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_IST,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISU,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISV,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISW,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISX,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISY,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_ISZ,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC10,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC11,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC12,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC15,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC16,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC17,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC18,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC19,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC20,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC22,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC23,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC24,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC25,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC26,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC27,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC28,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC29,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC30,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC31,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC32,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC33,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC34,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC35,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC36,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC37,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC38,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC39,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC4,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC40,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC41,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC42,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC6,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC7,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC8,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MC9,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF1_3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF10_12,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF13_15,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF16_18,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF19_21,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF22_24,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF25_27,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF28_30,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF31_33,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF34_36,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF37_39,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF4_6,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF40_42,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--CRO_MCF7_9,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--KLT_A4A_Apr14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--KLT_A4B_Apr14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--KLT_A4D_Apr14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--KLT_B30_Apr14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--KLT_DLB_Apr14,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_B08B_C_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CarboyBlank_Mar13,TRUE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW_insitu_Aug12_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW_insitu_Dec12_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW_insitu_Jun12_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW_old_C_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW_soil1R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW_soil2R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW10R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW11B_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW12B_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW12C_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW13A_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW13C_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW13R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW13R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW14R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW15B_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW15R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW15R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW16R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW17R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW19R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW1R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW22R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW24R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW25R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW26R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW2R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW6R_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW7R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_CRO_CSW8R_Bv4v5,FALSE,FALSE,FALSE
